ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7895802	0.2499658	1.34e-01	-1.81	-6.7552	-0.11983452		
7895464	0.2500119	1.34e-01	1.81	-6.75546	0.19525908		
7973983	0.2500119	1.34e-01	-1.81	-6.75551	-0.18171769		
7895343	0.2500864	1.35e-01	1.81	-6.75588	0.14630226		
8142884	0.2501098	1.35e-01	-1.81	-6.75607	-0.16929098	MIR183	microRNA 183
8176026	0.2501098	1.35e-01	-1.81	-6.75609	-0.11523059	FLNA	filamin A
8133016	0.2502249	1.35e-01	1.81	-6.75663	0.17340247		
8001666	0.2502825	1.35e-01	-1.81	-6.75693	-0.11232722	CSNK2A2	casein kinase 2 alpha 2
8030391	0.2503977	1.35e-01	-1.81	-6.75746	-0.12234096		
7965154	0.2504902	1.35e-01	-1.81	-6.7579	-0.15593279		
8134403	0.2505489	1.35e-01	-1.81	-6.75821	-0.35221816		
8069332	0.2506615	1.35e-01	1.81	-6.7588	0.14332419	MCM3AP-AS1	MCM3AP antisense RNA 1
8062944	0.2506615	1.35e-01	-1.81	-6.75884	-0.13303774	SEMG2	semenogelin II
8167476	0.2506615	1.35e-01	1.81	-6.75885	0.11538887	PPP1R3F	protein phosphatase 1 regulatory subunit 3F
8118242	0.250746	1.35e-01	-1.81	-6.75926	-0.16222015	LY6G6D	lymphocyte antigen 6 complex, locus G6D
7917885	0.250767	1.35e-01	-1.81	-6.75943	-0.12600866	CNN3	calponin 3
7935613	0.250767	1.35e-01	1.81	-6.75946	0.16971458	HPSE2	heparanase 2 (inactive)
7920422	0.2508303	1.35e-01	-1.81	-6.75978	-0.1447345	RAB13	RAB13, member RAS oncogene family
8031949	0.2508474	1.35e-01	-1.81	-6.75991	-0.12658084	ZNF324B	zinc finger protein 324B
8013509	0.2509075	1.35e-01	-1.81	-6.76023	-0.11985142	NATD1	N-acetyltransferase domain containing 1
8021468	0.2509075	1.35e-01	-1.81	-6.76028	-0.18048182		
8066264	0.250951	1.35e-01	-1.81	-6.76055	-0.16147953		
8176698	0.250951	1.35e-01	-1.81	-6.76059	-0.15382834	TXLNGY	taxilin gamma pseudogene, Y-linked
7965677	0.250951	1.35e-01	-1.81	-6.76064	-0.11515044		
7995803	0.2510345	1.35e-01	-1.81	-6.76104	-0.18416123	MT1JP	metallothionein 1J, pseudogene
8057797	0.251041	1.35e-01	-1.81	-6.76113	-0.11863414	SDPR	serum deprivation response
7896666	0.2510466	1.35e-01	-1.81	-6.76125	-0.13712215		
7893390	0.2510466	1.35e-01	-1.81	-6.76127	-0.12392551		
7951695	0.2510483	1.35e-01	-1.81	-6.76134	-0.18111394	PLET1	placenta expressed transcript 1
7894009	0.2511217	1.35e-01	1.81	-6.7617	0.32584899		
7967588	0.2512152	1.35e-01	1.81	-6.76214	0.12124879	DHX37	DEAH-box helicase 37
8086465	0.2512823	1.35e-01	-1.81	-6.76259	-0.13432173		
8161405	0.2512823	1.35e-01	-1.81	-6.76259	-0.19474713		
8001108	0.2512823	1.35e-01	-1.81	-6.7626	-0.21300222		
8049044	0.251309	1.35e-01	-1.81	-6.76277	-0.13469526	ARMC9	armadillo repeat containing 9
8168886	0.2513304	1.35e-01	-1.81	-6.76291	-0.30061398		
8125980	0.251344	1.35e-01	-1.81	-6.76303	-0.12429818	C6orf222	chromosome 6 open reading frame 222
8056568	0.2514417	1.36e-01	1.81	-6.76349	0.12306425		
7949553	0.2514866	1.36e-01	-1.81	-6.76373	-0.17634208	CATSPER1	cation channel sperm associated 1
7896191	0.251596	1.36e-01	1.81	-6.76424	0.1454401		
7894308	0.2516837	1.36e-01	-1.81	-6.76471	-0.22787271		
8094772	0.2516837	1.36e-01	-1.81	-6.76472	-0.22071264		
8023688	0.251775	1.36e-01	1.80	-6.76518	0.20324099	SERPINB4	serpin family B member 4
8123780	0.251775	1.36e-01	-1.80	-6.76522	-0.1284294	CAGE1	cancer antigen 1
7896119	0.2518005	1.36e-01	-1.80	-6.76538	-0.16814468		
8002939	0.2518994	1.36e-01	-1.80	-6.76585	-0.22459284		
8028030	0.2519175	1.36e-01	1.80	-6.76598	0.11040422	ARHGAP33	Rho GTPase activating protein 33
8169808	0.2520234	1.36e-01	1.80	-6.76648	0.20968433	PRR32	proline rich 32
8059139	0.2520234	1.36e-01	-1.80	-6.76653	-0.11031394	ATG9A	autophagy related 9A
8015884	0.252071	1.36e-01	-1.80	-6.76679	-0.16939627	PPY	pancreatic polypeptide
8080438	0.2520757	1.36e-01	-1.80	-6.76687	-0.11739426	SPCS1	signal peptidase complex subunit 1
8061982	0.2522217	1.36e-01	-1.80	-6.76752	-0.20471822	ASIP	agouti signaling protein
8157922	0.2522564	1.36e-01	-1.80	-6.76773	-0.29100479	LMX1B	LIM homeobox transcription factor 1 beta
8129095	0.2522788	1.36e-01	1.80	-6.76788	0.15394439		
8034694	0.252384	1.36e-01	-1.80	-6.76837	-0.18451799	MIR24-2	microRNA 24-2
8027213	0.2524362	1.36e-01	1.80	-6.76864	0.17630031	YJEFN3	YjeF N-terminal domain containing 3
7999884	0.2524882	1.36e-01	1.80	-6.76891	0.22977786		
8151118	0.2525691	1.36e-01	1.80	-6.7693	0.15973695	VCPIP1	valosin containing protein interacting protein 1
7918755	0.2526085	1.36e-01	-1.80	-6.76952	-0.13161054		
8104659	0.2526701	1.36e-01	-1.80	-6.76987	-0.11228544		
7894313	0.2526701	1.36e-01	1.80	-6.76989	0.21371264		
7919055	0.2526885	1.36e-01	-1.80	-6.77003	-0.12501215	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2
7979689	0.2527499	1.36e-01	1.80	-6.77039	0.1192887		
7949954	0.2527499	1.36e-01	-1.80	-6.7704	-0.32390107		
8088219	0.2528451	1.36e-01	1.80	-6.77085	0.12738944	FAM208A	family with sequence similarity 208 member A
7993680	0.2529229	1.37e-01	1.80	-6.77122	0.12344136	C16orf62	chromosome 16 open reading frame 62
8069499	0.2530084	1.37e-01	-1.80	-6.77163	-0.15268681	ANKRD30B	ankyrin repeat domain 30B
8134376	0.2530412	1.37e-01	-1.80	-6.77183	-0.11552288	ASB4	ankyrin repeat and SOCS box containing 4
8086451	0.2530599	1.37e-01	-1.80	-6.77196	-0.19391415	HIGD1A	HIG1 hypoxia inducible domain family member 1A
7954330	0.2531252	1.37e-01	-1.80	-6.77231	-0.13542847	SLCO1B3	solute carrier organic anion transporter family member 1B3
7990457	0.2531252	1.37e-01	1.80	-6.77235	0.14489319	MAN2C1	mannosidase alpha class 2C member 1
8050031	0.2531269	1.37e-01	-1.80	-6.77241	-0.11362354	MYT1L	myelin transcription factor 1 like
8100308	0.253149	1.37e-01	-1.80	-6.77261	-0.18918215		
7990943	0.253149	1.37e-01	1.80	-6.77262	0.52024317	LOC102724093///GOLGA6L3///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P	golgin subfamily A member 6-like protein 4///golgin A6 family-like 3///golgin A6 family-like 10///golgin A6 family-like 4///golgin A6 family-like 17, pseudogene///golgin A6 family-like 9///golgin A6 family-like 5, pseudogene
7937438	0.2531539	1.37e-01	1.80	-6.77275	0.13255879	TMEM80	transmembrane protein 80
7947563	0.2531539	1.37e-01	-1.80	-6.77277	-0.21673334	ALX4	ALX homeobox 4
8055139	0.2531539	1.37e-01	-1.80	-6.77282	-0.11580392	LOC151121	uncharacterized LOC151121
7894013	0.2532406	1.37e-01	1.80	-6.77323	0.33398985		
8045776	0.2534028	1.37e-01	-1.80	-6.77395	-0.18787092	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13
8137433	0.2534667	1.37e-01	-1.80	-6.77427	-0.2550606		
7962312	0.2534719	1.37e-01	-1.80	-6.77435	-0.14217761	ABCD2	ATP binding cassette subfamily D member 2
8068218	0.2534836	1.37e-01	-1.80	-6.77446	-0.20212947		
7990269	0.2535642	1.37e-01	1.80	-6.77494	0.2030993	C15orf59	chromosome 15 open reading frame 59
8156373	0.2535642	1.37e-01	1.80	-6.77497	0.15816544	FGD3	FYVE, RhoGEF and PH domain containing 3
8050942	0.2535642	1.37e-01	1.80	-6.77502	0.16457373	OTOF	otoferlin
8012079	0.2535642	1.37e-01	-1.80	-6.77502	-0.12854393	DVL2	dishevelled segment polarity protein 2
8053364	0.2535892	1.37e-01	-1.80	-6.77518	-0.21995824		
7997593	0.2535957	1.37e-01	1.80	-6.77527	0.17504991	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
8062461	0.2536881	1.37e-01	1.80	-6.77573	0.29259073	LBP	lipopolysaccharide binding protein
8035886	0.2536881	1.37e-01	-1.80	-6.77576	-0.12094597	C19orf12	chromosome 19 open reading frame 12
8140554	0.253892	1.37e-01	-1.80	-6.77665	-0.18785572		
7953508	0.2539354	1.37e-01	1.80	-6.77689	0.24621978	TPI1	triosephosphate isomerase 1
8062689	0.2540426	1.37e-01	-1.80	-6.77738	-0.11004806		
8067242	0.254049	1.37e-01	-1.80	-6.7775	-0.13368401		
8169002	0.254049	1.37e-01	-1.80	-6.77753	-0.17101711		
7944164	0.2540496	1.37e-01	-1.80	-6.77759	-0.19534081	TMPRSS4	transmembrane protease, serine 4
8027805	0.2540784	1.37e-01	1.79	-6.77777	0.11123195	USF2	upstream transcription factor 2, c-fos interacting
7911413	0.2540862	1.37e-01	-1.79	-6.77786	-0.11128497	TNFRSF4	TNF receptor superfamily member 4
7985809	0.2541567	1.37e-01	-1.79	-6.77824	-0.11472288	ABHD2	abhydrolase domain containing 2
8032137	0.2541567	1.37e-01	1.79	-6.77826	0.11515155	TMEM259	transmembrane protein 259
8097066	0.2542457	1.38e-01	1.79	-6.77868	0.12682818	METTL14	methyltransferase like 14
7998466	0.2542815	1.38e-01	1.79	-6.77889	0.12438253	UNKL	unkempt family like zinc finger
7982587	0.2543073	1.38e-01	-1.79	-6.77905	-0.14881624	C15orf53	chromosome 15 open reading frame 53
7948839	0.2543701	1.38e-01	-1.79	-6.77936	-0.12002261	NXF1	nuclear RNA export factor 1
7995834	0.254385	1.38e-01	1.79	-6.77948	0.16712999	MT1IP	metallothionein 1I, pseudogene
8144082	0.2544159	1.38e-01	1.79	-6.77969	0.13904443	C7orf13	chromosome 7 open reading frame 13
7895337	0.2544159	1.38e-01	-1.79	-6.77973	-0.19265429		
8067409	0.2544233	1.38e-01	1.79	-6.77982	0.1112661	LAMA5	laminin subunit alpha 5
7892516	0.2545068	1.38e-01	-1.79	-6.78021	-0.40123833		
8035863	0.2545269	1.38e-01	-1.79	-6.78036	-0.19693214		
8085244	0.2546536	1.38e-01	-1.79	-6.78099	-0.22064388	CIDEC	cell death inducing DFFA like effector c
8008132	0.2546536	1.38e-01	1.79	-6.78099	0.12163453	ATP5G1	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)
8128890	0.2546768	1.38e-01	1.79	-6.78114	0.12590863	GSTM2P1	glutathione S-transferase mu 2 pseudogene 1
7954436	0.2546831	1.38e-01	-1.79	-6.78122	-0.13504228	LRMP	lymphoid restricted membrane protein
8158380	0.254827	1.38e-01	1.79	-6.78187	0.13986069	PKN3	protein kinase N3
8093756	0.2548902	1.38e-01	-1.79	-6.78218	-0.15694881	MSANTD1	Myb/SANT DNA binding domain containing 1
7915578	0.254966	1.38e-01	-1.79	-6.78255	-0.12656337	TMEM53	transmembrane protein 53
7982516	0.2550148	1.38e-01	1.79	-6.78281	0.14032352	NUTM1	NUT midline carcinoma family member 1
8100832	0.2550148	1.38e-01	1.79	-6.78286	0.20103136		
8011320	0.2550434	1.38e-01	1.79	-6.78305	0.24346736	OR1D5	olfactory receptor family 1 subfamily D member 5
8006768	0.2550434	1.38e-01	1.79	-6.7831	0.12587075	SOCS7	suppressor of cytokine signaling 7
7907466	0.2550578	1.38e-01	1.79	-6.78321	0.12399061	DARS2	aspartyl-tRNA synthetase 2, mitochondrial
7895809	0.2553953	1.38e-01	-1.79	-6.78471	-0.41647758		
8068731	0.2553953	1.38e-01	1.79	-6.78478	0.17558971		
8046016	0.2553953	1.38e-01	1.79	-6.78481	0.12037006		
8161174	0.2553953	1.38e-01	1.79	-6.78481	0.1494624	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
8063351	0.2554292	1.38e-01	-1.79	-6.78501	-0.18029161	SLC9A8	solute carrier family 9 member A8
7956285	0.2554292	1.38e-01	1.79	-6.7851	0.11991757	HBCBP	HBcAg-binding protein
7894030	0.2554292	1.38e-01	1.79	-6.7852	0.62784845		
8085000	0.2554292	1.38e-01	1.79	-6.78532	0.1136523	LRCH3	leucine rich repeats and calponin homology domain containing 3
8147785	0.2554292	1.38e-01	1.79	-6.78534	0.13436277	DCAF13	DDB1 and CUL4 associated factor 13
8103508	0.2554292	1.38e-01	1.79	-6.78536	0.2099248	MARCH1	membrane associated ring-CH-type finger 1
8125463	0.2554292	1.38e-01	1.79	-6.78536	0.20311687	HLA-DQB2///HLA-DQB1	major histocompatibility complex, class II, DQ beta 2///major histocompatibility complex, class II, DQ beta 1
7894532	0.2554362	1.38e-01	1.79	-6.78545	0.28470157		
7928870	0.2554919	1.38e-01	-1.79	-6.78573	-0.18832513		
7925043	0.2559025	1.39e-01	-1.79	-6.7875	-0.15282993	EXOC8	exocyst complex component 8
7915252	0.2559025	1.39e-01	-1.79	-6.78751	-0.38598671	BMP8B///BMP8B	bone morphogenetic protein 8b///bone morphogenetic protein 8b
7901691	0.2560559	1.39e-01	1.79	-6.78819	0.15239369	BSND	barttin CLCNK type accessory beta subunit
7999427	0.2560777	1.39e-01	-1.79	-6.78833	-0.28701574	TNP2	transition protein 2
7921909	0.2560875	1.39e-01	-1.79	-6.78843	-0.1680435	CCDC190	coiled-coil domain containing 190
8042346	0.256149	1.39e-01	-1.79	-6.78874	-0.11901534	LOC440867	uncharacterized LOC440867
7932765	0.2561775	1.39e-01	1.79	-6.78891	0.14253689	MPP7	membrane palmitoylated protein 7
7902685	0.2561889	1.39e-01	-1.79	-6.78903	-0.12552916		
7894650	0.2561889	1.39e-01	1.79	-6.78912	0.45694785		
7977018	0.2561889	1.39e-01	1.79	-6.78924	0.13597051	TRAF3	TNF receptor associated factor 3
7988465	0.2561889	1.39e-01	-1.79	-6.78925	-0.15237969		
7912975	0.2561889	1.39e-01	1.79	-6.78925	0.11034315	ALDH4A1	aldehyde dehydrogenase 4 family member A1
7948103	0.256239	1.39e-01	-1.79	-6.78951	-0.14519744	OR4C12	olfactory receptor family 4 subfamily C member 12
8010719	0.256284	1.39e-01	1.79	-6.78979	0.14186756	LRRC45	leucine rich repeat containing 45
8113356	0.256284	1.39e-01	-1.79	-6.78981	-0.1227858		
7922523	0.2564329	1.39e-01	-1.79	-6.79047	-0.19398906		
8057744	0.2565231	1.39e-01	1.78	-6.79089	0.13661041	STAT1	signal transducer and activator of transcription 1
7895727	0.2565267	1.39e-01	-1.78	-6.79096	-0.71628153		
8000690	0.256545	1.39e-01	1.78	-6.7911	0.14703723		
8143725	0.2566587	1.39e-01	-1.78	-6.79161	-0.12282444	ZNF746	zinc finger protein 746
7926983	0.2566937	1.39e-01	-1.78	-6.79181	-0.12102106	CREM	cAMP responsive element modulator
7904843	0.2567586	1.39e-01	1.78	-6.79213	0.13075191	PDZK1P1///PDZK1	PDZ domain containing 1 pseudogene 1///PDZ domain containing 1
8160771	0.2567702	1.39e-01	-1.78	-6.79224	-0.13568226	KIF24	kinesin family member 24
7944363	0.2567702	1.39e-01	-1.78	-6.79229	-0.1143984		
7988987	0.256863	1.39e-01	-1.78	-6.79273	-0.20631411	ONECUT1	one cut homeobox 1
7895847	0.256863	1.39e-01	1.78	-6.79278	0.16214714		
8063536	0.2569321	1.39e-01	1.78	-6.79312	0.12390451	TFAP2C	transcription factor AP-2 gamma
7894457	0.2569603	1.39e-01	-1.78	-6.7933	-0.45638621		
7894238	0.2569603	1.39e-01	1.78	-6.79335	0.85897649		
8020466	0.2569647	1.40e-01	-1.78	-6.79346	-0.15341639		
7986767	0.2569647	1.40e-01	1.78	-6.79349	0.11761773		
7902594	0.2569743	1.40e-01	-1.78	-6.79358	-0.11042679	PRKACB	protein kinase cAMP-activated catalytic subunit beta
8030067	0.256985	1.40e-01	1.78	-6.79369	0.1823575	SULT2B1	sulfotransferase family 2B member 1
8147750	0.2569981	1.40e-01	1.78	-6.7938	0.13565504		
7892630	0.2570521	1.40e-01	-1.78	-6.79407	-0.22064239		
8163960	0.257129	1.40e-01	-1.78	-6.79451	-0.33855295	OR1L8	olfactory receptor family 1 subfamily L member 8
8026424	0.257129	1.40e-01	-1.78	-6.79458	-0.13098966	CYP4F22	cytochrome P450 family 4 subfamily F member 22
8146388	0.257129	1.40e-01	-1.78	-6.79459	-0.18032347	FLJ46365	uncharacterized LOC401459
8180380	0.257129	1.40e-01	-1.78	-6.79462	-0.12249825	RFPL2	ret finger protein like 2
7997626	0.2571601	1.40e-01	1.78	-6.7948	0.16802694	KLHL36	kelch like family member 36
8074153	0.2571836	1.40e-01	1.78	-6.79495	0.11638518	ACR	acrosin
8029435	0.2572403	1.40e-01	1.78	-6.79525	0.27089834		
7955168	0.2572403	1.40e-01	1.78	-6.7953	0.11870045		
8088842	0.2572997	1.40e-01	-1.78	-6.79561	-0.11765803		
7894849	0.2572997	1.40e-01	1.78	-6.79565	0.13016542		
7894137	0.2573523	1.40e-01	-1.78	-6.79592	-0.51647916		
7949033	0.2573677	1.40e-01	1.78	-6.79604	0.14757585	MACROD1	MACRO domain containing 1
8113489	0.2575006	1.40e-01	1.78	-6.79663	0.22788441		
8049574	0.2575736	1.40e-01	1.78	-6.79698	0.13645164	UBE2F-SCLY///UBE2F	UBE2F-SCLY readthrough (NMD candidate)///ubiquitin conjugating enzyme E2 F (putative)
8166663	0.2576719	1.40e-01	-1.78	-6.79743	-0.16576935		
8008912	0.2577626	1.40e-01	-1.78	-6.79786	-0.14856305		
8039078	0.25799	1.40e-01	1.78	-6.79882	0.12143783	BIRC8	baculoviral IAP repeat containing 8
8150159	0.2580908	1.40e-01	1.78	-6.79928	0.13919351		
8112081	0.2582555	1.40e-01	-1.78	-6.8	-0.12575569	DHX29	DEAH-box helicase 29
8101226	0.2583986	1.40e-01	-1.78	-6.80063	-0.16321933		
8080923	0.2584144	1.41e-01	-1.78	-6.80075	-0.11041479	PSMC1	proteasome 26S subunit, ATPase 1
7917180	0.2584544	1.41e-01	1.78	-6.80097	0.23878827		
8086344	0.2584709	1.41e-01	1.78	-6.80109	0.16521663	CX3CR1	C-X3-C motif chemokine receptor 1
8121002	0.2585173	1.41e-01	-1.78	-6.80134	-0.12722549	SMIM8	small integral membrane protein 8
7905395	0.258527	1.41e-01	1.78	-6.80143	0.11150568	PSMB4	proteasome subunit beta 4
8140461	0.2585581	1.41e-01	1.78	-6.80162	0.15659965	FAM185A	family with sequence similarity 185 member A
8034899	0.2585723	1.41e-01	-1.78	-6.80173	-0.17931234		
8045559	0.2586535	1.41e-01	-1.78	-6.80211	-0.1216352		
8140737	0.2586975	1.41e-01	1.78	-6.80235	0.23010576		
8001651	0.2586975	1.41e-01	-1.78	-6.80241	-0.11967029	ZNF319	zinc finger protein 319
7930629	0.2587578	1.41e-01	-1.78	-6.8027	-0.11362058		
8166925	0.2587894	1.41e-01	-1.78	-6.80289	-0.13856047	MAOA	monoamine oxidase A
8096032	0.2588299	1.41e-01	-1.78	-6.80311	-0.12076642	PRDM8	PR/SET domain 8
7896360	0.2589239	1.41e-01	-1.77	-6.80354	-0.35578197		
7952223	0.2589445	1.41e-01	-1.77	-6.80368	-0.13870963		
8014633	0.2589536	1.41e-01	1.77	-6.80378	0.11944883	TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F
8074481	0.258963	1.41e-01	1.77	-6.80387	0.13959338	C22orf29///GNB1L	chromosome 22 open reading frame 29///G protein subunit beta 1 like
7989126	0.2590135	1.41e-01	-1.77	-6.80413	-0.14928213		
8133902	0.2590605	1.41e-01	1.77	-6.80441	0.1238111		
8180250	0.2590605	1.41e-01	1.77	-6.80444	0.14395989		
8143221	0.2590927	1.41e-01	-1.77	-6.80462	-0.14134795	ATP6V0A4	ATPase H+ transporting V0 subunit a4
7895182	0.2592209	1.41e-01	1.77	-6.80519	0.13585446		
8019585	0.2592445	1.41e-01	-1.77	-6.80534	-0.11677223	KRTAP1-5///KRTAP1-1///KRTAP1-3///KRTAP1-3	keratin associated protein 1-5///keratin associated protein 1-1///keratin associated protein 1-3///keratin associated protein 1-3
7948606	0.2593837	1.41e-01	1.77	-6.80595	0.12036183	TMEM258	transmembrane protein 258
8151127	0.2594468	1.41e-01	-1.77	-6.80626	-0.15614436	PPP1R42	protein phosphatase 1 regulatory subunit 42
7997569	0.2594842	1.41e-01	-1.77	-6.80647	-0.18790528	ADAD2	adenosine deaminase domain containing 2
7972053	0.2594948	1.41e-01	-1.77	-6.80657	-0.2398249		
8171874	0.2596484	1.41e-01	1.77	-6.80724	0.10887259		
8087210	0.2597097	1.41e-01	-1.77	-6.80765	-0.11191317	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha
8102869	0.2597097	1.41e-01	-1.77	-6.80771	-0.15046573		
8164918	0.2597097	1.41e-01	-1.77	-6.80772	-0.12011858	SLC2A6	solute carrier family 2 member 6
8088335	0.2597097	1.41e-01	-1.77	-6.80773	-0.13221819		
8167971	0.2597097	1.41e-01	-1.77	-6.80777	-0.1332154	MIR223	microRNA 223
8106325	0.2598206	1.42e-01	-1.77	-6.80827	-0.15541882	ANKDD1B	ankyrin repeat and death domain containing 1B
7894262	0.2598846	1.42e-01	1.77	-6.80858	0.23923034		
8138920	0.2599229	1.42e-01	1.77	-6.80879	0.21616396		
7894942	0.260082	1.42e-01	-1.77	-6.80948	-0.14339368		
7907788	0.2600925	1.42e-01	1.77	-6.80958	0.2048624		
8023920	0.260103	1.42e-01	1.77	-6.80968	0.13422951	TXNL4A	thioredoxin like 4A
7896798	0.2601472	1.42e-01	-1.77	-6.80991	-0.12930727	PLEKHN1	pleckstrin homology domain containing N1
7893166	0.260155	1.42e-01	1.77	-6.81005	0.41273556		
8075850	0.260155	1.42e-01	-1.77	-6.81006	-0.2258778	TEX33	testis expressed 33
7939977	0.2601786	1.42e-01	-1.77	-6.81021	-0.13154999	OR8K3	olfactory receptor family 8 subfamily K member 3 (gene/pseudogene)
8035234	0.2602235	1.42e-01	1.77	-6.81045	0.22914366		
8173412	0.2603197	1.42e-01	-1.77	-6.81093	-0.1694844		
7942553	0.2603197	1.42e-01	-1.77	-6.81095	-0.11784547	SPCS2///SPCS2	signal peptidase complex subunit 2///signal peptidase complex subunit 2
8014603	0.2603197	1.42e-01	1.77	-6.81102	0.20008193	TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F
7954010	0.2603197	1.42e-01	-1.77	-6.81106	-0.21458537		
7993774	0.2604076	1.42e-01	1.77	-6.81147	0.39003181		
8136535	0.2604179	1.42e-01	1.77	-6.81157	0.19067798	C7orf55-LUC7L2///FMC1	C7orf55-LUC7L2 readthrough///formation of mitochondrial complex V assembly factor 1 homolog
8010426	0.2604622	1.42e-01	-1.77	-6.8118	-0.11242316	RNF213	ring finger protein 213
7896246	0.2606288	1.42e-01	1.77	-6.81252	0.20823644		
7908178	0.260772	1.42e-01	-1.77	-6.81314	-0.1137279	SWT1	SWT1, RNA endoribonuclease homolog
8064864	0.2607828	1.42e-01	-1.77	-6.81324	-0.21774009		
7996943	0.2607964	1.42e-01	1.77	-6.81335	0.16750417		
8101757	0.260832	1.42e-01	-1.77	-6.81355	-0.16903965	GPRIN3	GPRIN family member 3
7895922	0.260893	1.42e-01	1.77	-6.81385	0.11127167		
8001776	0.2609026	1.42e-01	1.77	-6.81395	0.18986426		
8065517	0.2609332	1.42e-01	1.77	-6.81413	0.11223887	ZNF337	zinc finger protein 337
7975406	0.2609528	1.42e-01	-1.77	-6.81426	-0.28099504	ADAM21	ADAM metallopeptidase domain 21
7893895	0.2610331	1.42e-01	1.77	-6.81464	0.27142416		
8107855	0.2610759	1.42e-01	-1.77	-6.8149	-0.20340103	RNU6ATAC	RNA, U6atac small nuclear (U12-dependent splicing)
8130142	0.2610759	1.42e-01	-1.77	-6.81492	-0.11956816	LRP11	LDL receptor related protein 11
7893406	0.2611251	1.42e-01	-1.77	-6.81517	-0.21386063		
8172154	0.2611343	1.42e-01	1.77	-6.81527	0.1203821	RPS2	ribosomal protein S2
8151056	0.2612953	1.43e-01	-1.77	-6.81596	-0.2606522	CYP7B1	cytochrome P450 family 7 subfamily B member 1
7971417	0.2613326	1.43e-01	-1.77	-6.81617	-0.11906713		
8149638	0.2613574	1.43e-01	-1.76	-6.81632	-0.17681949	DOK2	docking protein 2
8038735	0.261359	1.43e-01	-1.76	-6.81639	-0.20632765	KLK11	kallikrein related peptidase 11
8098581	0.2614657	1.43e-01	1.76	-6.81688	0.15490214	SNX25	sorting nexin 25
8046281	0.2614657	1.43e-01	1.76	-6.81692	0.19602414		
8042066	0.2614787	1.43e-01	1.76	-6.81703	0.12218014	CFAP36	cilia and flagella associated protein 36
8025990	0.2614956	1.43e-01	1.76	-6.81716	0.23388195		
8008704	0.2615879	1.43e-01	-1.76	-6.81758	-0.21570554		
7893165	0.2615879	1.43e-01	1.76	-6.81764	0.14033521		
8109973	0.2616862	1.43e-01	-1.76	-6.81808	-0.12453913		
7977438	0.2616865	1.43e-01	-1.76	-6.81814	-0.17230426		
7896514	0.2617476	1.43e-01	1.76	-6.81845	0.44529961		
7894289	0.2617476	1.43e-01	1.76	-6.81853	0.13546435		
8073511	0.2617476	1.43e-01	1.76	-6.81855	0.11014815		
8132415	0.2617754	1.43e-01	1.76	-6.81873	0.11651552		
8102695	0.2617754	1.43e-01	-1.76	-6.81886	-0.15476329		
7892946	0.2617754	1.43e-01	1.76	-6.81888	0.40185883		
7905559	0.2617754	1.43e-01	-1.76	-6.8189	-0.15935031	LELP1	late cornified envelope like proline rich 1
8055682	0.2617976	1.43e-01	-1.76	-6.81904	-0.1263827	LOC150596	uncharacterized LOC150596
7896490	0.2618413	1.43e-01	1.76	-6.81927	0.13901913		
8020354	0.261876	1.43e-01	-1.76	-6.81949	-0.28453045	OR4K15	olfactory receptor family 4 subfamily K member 15
7921533	0.261876	1.43e-01	1.76	-6.81952	0.12937549	KCNJ10	potassium voltage-gated channel subfamily J member 10
8173362	0.2618785	1.43e-01	-1.76	-6.81959	-0.22999755		
8089438	0.2619696	1.43e-01	-1.76	-6.82002	-0.15883694	DPPA2	developmental pluripotency associated 2
7908529	0.2619696	1.43e-01	-1.76	-6.82007	-0.10851403	LHX9	LIM homeobox 9
7927926	0.2620363	1.43e-01	1.76	-6.82039	0.13750245	DDX50	DEAD-box helicase 50
8112994	0.2621407	1.43e-01	-1.76	-6.82089	-0.26982586		
